2013 Federal Election - Senate Senate First Preferences By Polling Place [Event:17496 Generated:2013-11-18T16:00:01]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NT,306,"Lingiari",12068,"Katherine East", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",12068,"Katherine East", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,306,"Lingiari",12068,"Katherine East", C,23375,1,"MILES, Jim","Stable Population Party",1
NT,306,"Lingiari",12068,"Katherine East", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",12068,"Katherine East", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",1
NT,306,"Lingiari",12068,"Katherine East", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,306,"Lingiari",12068,"Katherine East", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",12068,"Katherine East", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",278
NT,306,"Lingiari",12068,"Katherine East", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",8
NT,306,"Lingiari",12068,"Katherine East", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",2
NT,306,"Lingiari",12068,"Katherine East", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",209
NT,306,"Lingiari",12068,"Katherine East", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",12
NT,306,"Lingiari",12068,"Katherine East", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",3
NT,306,"Lingiari",12068,"Katherine East", G,25165,0,"G TICKET VOTES","Sex Party",17
NT,306,"Lingiari",12068,"Katherine East", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",1
NT,306,"Lingiari",12068,"Katherine East", G,24962,2,"RANDALL, Tracey Lee","Sex Party",3
NT,306,"Lingiari",12068,"Katherine East", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,306,"Lingiari",12068,"Katherine East", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",12068,"Katherine East", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",12068,"Katherine East", I,25154,0,"I TICKET VOTES","Shooters and Fishers",37
NT,306,"Lingiari",12068,"Katherine East", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",2
NT,306,"Lingiari",12068,"Katherine East", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",12068,"Katherine East", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",5
NT,306,"Lingiari",12068,"Katherine East", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,306,"Lingiari",12068,"Katherine East", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,306,"Lingiari",12068,"Katherine East", K,25164,0,"K TICKET VOTES","Australian Greens",35
NT,306,"Lingiari",12068,"Katherine East", K,24888,1,"WILLIAMS, Warren H","Australian Greens",3
NT,306,"Lingiari",12068,"Katherine East", K,24892,2,"BRAND, Michael","Australian Greens",0
NT,306,"Lingiari",12068,"Katherine East", L,25159,0,"L TICKET VOTES","Australian Independents",11
NT,306,"Lingiari",12068,"Katherine East", L,23959,1,"WALCOTT, Phil","Australian Independents",1
NT,306,"Lingiari",12068,"Katherine East", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",12068,"Katherine East",ZZ,0,99,"INFORMAL"," ",14
NT,306,"Lingiari",34179,"Katherine PPVC", A,25162,0,"A TICKET VOTES","Palmer United Party",78
NT,306,"Lingiari",34179,"Katherine PPVC", A,24499,1,"TE WAKE, Douglas","Palmer United Party",11
NT,306,"Lingiari",34179,"Katherine PPVC", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",2
NT,306,"Lingiari",34179,"Katherine PPVC", B,25160,0,"B TICKET VOTES","Uniting Australia Party",6
NT,306,"Lingiari",34179,"Katherine PPVC", B,23793,1,"BELL, Gary","Uniting Australia Party",2
NT,306,"Lingiari",34179,"Katherine PPVC", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",34179,"Katherine PPVC", C,25156,0,"C TICKET VOTES","Stable Population Party",2
NT,306,"Lingiari",34179,"Katherine PPVC", C,23375,1,"MILES, Jim","Stable Population Party",1
NT,306,"Lingiari",34179,"Katherine PPVC", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34179,"Katherine PPVC", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",5
NT,306,"Lingiari",34179,"Katherine PPVC", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,306,"Lingiari",34179,"Katherine PPVC", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",34179,"Katherine PPVC", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",784
NT,306,"Lingiari",34179,"Katherine PPVC", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",18
NT,306,"Lingiari",34179,"Katherine PPVC", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",3
NT,306,"Lingiari",34179,"Katherine PPVC", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",366
NT,306,"Lingiari",34179,"Katherine PPVC", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",11
NT,306,"Lingiari",34179,"Katherine PPVC", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",2
NT,306,"Lingiari",34179,"Katherine PPVC", G,25165,0,"G TICKET VOTES","Sex Party",30
NT,306,"Lingiari",34179,"Katherine PPVC", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",3
NT,306,"Lingiari",34179,"Katherine PPVC", G,24962,2,"RANDALL, Tracey Lee","Sex Party",3
NT,306,"Lingiari",34179,"Katherine PPVC", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",5
NT,306,"Lingiari",34179,"Katherine PPVC", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",34179,"Katherine PPVC", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34179,"Katherine PPVC", I,25154,0,"I TICKET VOTES","Shooters and Fishers",73
NT,306,"Lingiari",34179,"Katherine PPVC", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",6
NT,306,"Lingiari",34179,"Katherine PPVC", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",1
NT,306,"Lingiari",34179,"Katherine PPVC", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",7
NT,306,"Lingiari",34179,"Katherine PPVC", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,306,"Lingiari",34179,"Katherine PPVC", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34179,"Katherine PPVC", K,25164,0,"K TICKET VOTES","Australian Greens",72
NT,306,"Lingiari",34179,"Katherine PPVC", K,24888,1,"WILLIAMS, Warren H","Australian Greens",15
NT,306,"Lingiari",34179,"Katherine PPVC", K,24892,2,"BRAND, Michael","Australian Greens",4
NT,306,"Lingiari",34179,"Katherine PPVC", L,25159,0,"L TICKET VOTES","Australian Independents",21
NT,306,"Lingiari",34179,"Katherine PPVC", L,23959,1,"WALCOTT, Phil","Australian Independents",3
NT,306,"Lingiari",34179,"Katherine PPVC", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,306,"Lingiari",34179,"Katherine PPVC",ZZ,0,99,"INFORMAL"," ",37
NT,306,"Lingiari",12069,"Larapinta", A,25162,0,"A TICKET VOTES","Palmer United Party",42
NT,306,"Lingiari",12069,"Larapinta", A,24499,1,"TE WAKE, Douglas","Palmer United Party",6
NT,306,"Lingiari",12069,"Larapinta", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",5
NT,306,"Lingiari",12069,"Larapinta", B,25160,0,"B TICKET VOTES","Uniting Australia Party",2
NT,306,"Lingiari",12069,"Larapinta", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,306,"Lingiari",12069,"Larapinta", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",12069,"Larapinta", C,25156,0,"C TICKET VOTES","Stable Population Party",3
NT,306,"Lingiari",12069,"Larapinta", C,23375,1,"MILES, Jim","Stable Population Party",1
NT,306,"Lingiari",12069,"Larapinta", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",12069,"Larapinta", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",34
NT,306,"Lingiari",12069,"Larapinta", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",6
NT,306,"Lingiari",12069,"Larapinta", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",12069,"Larapinta", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",385
NT,306,"Lingiari",12069,"Larapinta", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",18
NT,306,"Lingiari",12069,"Larapinta", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",2
NT,306,"Lingiari",12069,"Larapinta", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",232
NT,306,"Lingiari",12069,"Larapinta", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",15
NT,306,"Lingiari",12069,"Larapinta", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",3
NT,306,"Lingiari",12069,"Larapinta", G,25165,0,"G TICKET VOTES","Sex Party",28
NT,306,"Lingiari",12069,"Larapinta", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",3
NT,306,"Lingiari",12069,"Larapinta", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,306,"Lingiari",12069,"Larapinta", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",0
NT,306,"Lingiari",12069,"Larapinta", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",12069,"Larapinta", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",12069,"Larapinta", I,25154,0,"I TICKET VOTES","Shooters and Fishers",9
NT,306,"Lingiari",12069,"Larapinta", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",2
NT,306,"Lingiari",12069,"Larapinta", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",12069,"Larapinta", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",7
NT,306,"Lingiari",12069,"Larapinta", J,24726,1,"PILE, Jan","Rise Up Australia Party",6
NT,306,"Lingiari",12069,"Larapinta", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,306,"Lingiari",12069,"Larapinta", K,25164,0,"K TICKET VOTES","Australian Greens",69
NT,306,"Lingiari",12069,"Larapinta", K,24888,1,"WILLIAMS, Warren H","Australian Greens",22
NT,306,"Lingiari",12069,"Larapinta", K,24892,2,"BRAND, Michael","Australian Greens",3
NT,306,"Lingiari",12069,"Larapinta", L,25159,0,"L TICKET VOTES","Australian Independents",10
NT,306,"Lingiari",12069,"Larapinta", L,23959,1,"WALCOTT, Phil","Australian Independents",9
NT,306,"Lingiari",12069,"Larapinta", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",12069,"Larapinta",ZZ,0,99,"INFORMAL"," ",25
NT,306,"Lingiari",34172,"My Vote Central PPVC", A,25162,0,"A TICKET VOTES","Palmer United Party",225
NT,306,"Lingiari",34172,"My Vote Central PPVC", A,24499,1,"TE WAKE, Douglas","Palmer United Party",26
NT,306,"Lingiari",34172,"My Vote Central PPVC", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",7
NT,306,"Lingiari",34172,"My Vote Central PPVC", B,25160,0,"B TICKET VOTES","Uniting Australia Party",24
NT,306,"Lingiari",34172,"My Vote Central PPVC", B,23793,1,"BELL, Gary","Uniting Australia Party",3
NT,306,"Lingiari",34172,"My Vote Central PPVC", B,23797,2,"WATT, Kathryn","Uniting Australia Party",2
NT,306,"Lingiari",34172,"My Vote Central PPVC", C,25156,0,"C TICKET VOTES","Stable Population Party",13
NT,306,"Lingiari",34172,"My Vote Central PPVC", C,23375,1,"MILES, Jim","Stable Population Party",3
NT,306,"Lingiari",34172,"My Vote Central PPVC", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34172,"My Vote Central PPVC", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",101
NT,306,"Lingiari",34172,"My Vote Central PPVC", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",25
NT,306,"Lingiari",34172,"My Vote Central PPVC", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",1
NT,306,"Lingiari",34172,"My Vote Central PPVC", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",2025
NT,306,"Lingiari",34172,"My Vote Central PPVC", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",97
NT,306,"Lingiari",34172,"My Vote Central PPVC", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",10
NT,306,"Lingiari",34172,"My Vote Central PPVC", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",1297
NT,306,"Lingiari",34172,"My Vote Central PPVC", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",83
NT,306,"Lingiari",34172,"My Vote Central PPVC", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",18
NT,306,"Lingiari",34172,"My Vote Central PPVC", G,25165,0,"G TICKET VOTES","Sex Party",71
NT,306,"Lingiari",34172,"My Vote Central PPVC", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",8
NT,306,"Lingiari",34172,"My Vote Central PPVC", G,24962,2,"RANDALL, Tracey Lee","Sex Party",3
NT,306,"Lingiari",34172,"My Vote Central PPVC", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",17
NT,306,"Lingiari",34172,"My Vote Central PPVC", H,23300,1,"WORK, Vernon","Citizens Electoral Council",1
NT,306,"Lingiari",34172,"My Vote Central PPVC", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34172,"My Vote Central PPVC", I,25154,0,"I TICKET VOTES","Shooters and Fishers",41
NT,306,"Lingiari",34172,"My Vote Central PPVC", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",4
NT,306,"Lingiari",34172,"My Vote Central PPVC", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",34172,"My Vote Central PPVC", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",20
NT,306,"Lingiari",34172,"My Vote Central PPVC", J,24726,1,"PILE, Jan","Rise Up Australia Party",10
NT,306,"Lingiari",34172,"My Vote Central PPVC", J,24731,2,"COX, Michael","Rise Up Australia Party",5
NT,306,"Lingiari",34172,"My Vote Central PPVC", K,25164,0,"K TICKET VOTES","Australian Greens",393
NT,306,"Lingiari",34172,"My Vote Central PPVC", K,24888,1,"WILLIAMS, Warren H","Australian Greens",97
NT,306,"Lingiari",34172,"My Vote Central PPVC", K,24892,2,"BRAND, Michael","Australian Greens",19
NT,306,"Lingiari",34172,"My Vote Central PPVC", L,25159,0,"L TICKET VOTES","Australian Independents",114
NT,306,"Lingiari",34172,"My Vote Central PPVC", L,23959,1,"WALCOTT, Phil","Australian Independents",36
NT,306,"Lingiari",34172,"My Vote Central PPVC", L,23962,2,"FUTCHER, Lisa","Australian Independents",2
NT,306,"Lingiari",34172,"My Vote Central PPVC",ZZ,0,99,"INFORMAL"," ",144
NT,306,"Lingiari",8723,"Nhulunbuy", A,25162,0,"A TICKET VOTES","Palmer United Party",73
NT,306,"Lingiari",8723,"Nhulunbuy", A,24499,1,"TE WAKE, Douglas","Palmer United Party",4
NT,306,"Lingiari",8723,"Nhulunbuy", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,306,"Lingiari",8723,"Nhulunbuy", B,25160,0,"B TICKET VOTES","Uniting Australia Party",6
NT,306,"Lingiari",8723,"Nhulunbuy", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,306,"Lingiari",8723,"Nhulunbuy", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",8723,"Nhulunbuy", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,306,"Lingiari",8723,"Nhulunbuy", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",8723,"Nhulunbuy", C,23423,2,"RUSSELL, Mark","Stable Population Party",1
NT,306,"Lingiari",8723,"Nhulunbuy", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",3
NT,306,"Lingiari",8723,"Nhulunbuy", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,306,"Lingiari",8723,"Nhulunbuy", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",8723,"Nhulunbuy", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",275
NT,306,"Lingiari",8723,"Nhulunbuy", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",12
NT,306,"Lingiari",8723,"Nhulunbuy", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",1
NT,306,"Lingiari",8723,"Nhulunbuy", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",352
NT,306,"Lingiari",8723,"Nhulunbuy", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",12
NT,306,"Lingiari",8723,"Nhulunbuy", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",8
NT,306,"Lingiari",8723,"Nhulunbuy", G,25165,0,"G TICKET VOTES","Sex Party",11
NT,306,"Lingiari",8723,"Nhulunbuy", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",0
NT,306,"Lingiari",8723,"Nhulunbuy", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,306,"Lingiari",8723,"Nhulunbuy", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",2
NT,306,"Lingiari",8723,"Nhulunbuy", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",8723,"Nhulunbuy", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",1
NT,306,"Lingiari",8723,"Nhulunbuy", I,25154,0,"I TICKET VOTES","Shooters and Fishers",67
NT,306,"Lingiari",8723,"Nhulunbuy", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",2
NT,306,"Lingiari",8723,"Nhulunbuy", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",8723,"Nhulunbuy", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",3
NT,306,"Lingiari",8723,"Nhulunbuy", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,306,"Lingiari",8723,"Nhulunbuy", J,24731,2,"COX, Michael","Rise Up Australia Party",1
NT,306,"Lingiari",8723,"Nhulunbuy", K,25164,0,"K TICKET VOTES","Australian Greens",53
NT,306,"Lingiari",8723,"Nhulunbuy", K,24888,1,"WILLIAMS, Warren H","Australian Greens",13
NT,306,"Lingiari",8723,"Nhulunbuy", K,24892,2,"BRAND, Michael","Australian Greens",2
NT,306,"Lingiari",8723,"Nhulunbuy", L,25159,0,"L TICKET VOTES","Australian Independents",6
NT,306,"Lingiari",8723,"Nhulunbuy", L,23959,1,"WALCOTT, Phil","Australian Independents",5
NT,306,"Lingiari",8723,"Nhulunbuy", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",8723,"Nhulunbuy",ZZ,0,99,"INFORMAL"," ",25
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", A,25162,0,"A TICKET VOTES","Palmer United Party",41
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", A,24499,1,"TE WAKE, Douglas","Palmer United Party",6
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", B,25160,0,"B TICKET VOTES","Uniting Australia Party",6
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", B,23793,1,"BELL, Gary","Uniting Australia Party",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",141
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",13
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",5
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",258
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",8
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",3
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", G,25165,0,"G TICKET VOTES","Sex Party",8
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",2
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", H,23300,1,"WORK, Vernon","Citizens Electoral Council",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", I,25154,0,"I TICKET VOTES","Shooters and Fishers",35
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",8
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",4
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", J,24726,1,"PILE, Jan","Rise Up Australia Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", K,25164,0,"K TICKET VOTES","Australian Greens",38
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", K,24888,1,"WILLIAMS, Warren H","Australian Greens",8
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", K,24892,2,"BRAND, Michael","Australian Greens",1
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", L,25159,0,"L TICKET VOTES","Australian Independents",3
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", L,23959,1,"WALCOTT, Phil","Australian Independents",2
NT,306,"Lingiari",34181,"Nhulunbuy PPVC", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",34181,"Nhulunbuy PPVC",ZZ,0,99,"INFORMAL"," ",29
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", A,25162,0,"A TICKET VOTES","Palmer United Party",96
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", A,24499,1,"TE WAKE, Douglas","Palmer United Party",4
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",2
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", B,25160,0,"B TICKET VOTES","Uniting Australia Party",6
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", B,23793,1,"BELL, Gary","Uniting Australia Party",1
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",58674,"Palmerston LINGIARI PPVC", C,25156,0,"C TICKET VOTES","Stable Population Party",6
